id,label
4315,0.999122
11240,0.012534
11034,0.999025
11178,0.999438
9088,0.023540
3566,0.011980
10856,0.012893
5139,0.163140
9464,0.010776
6028,0.999460
4475,0.010624
5592,0.999345
7495,0.011286
6919,0.010277
422,0.998978
9409,0.999352
9449,0.999109
2838,0.011164
7442,0.012596
3299,0.010478
10662,0.999056
4338,0.994486
1478,0.009799
7424,0.017141
7995,0.027280
4266,0.018929
10444,0.999422
3718,0.999235
3358,0.997984
7713,0.998886
10785,0.999464
7128,0.009983
7934,0.999439
8805,0.011646
1716,0.996963
6445,0.999269
8945,0.011135
1633,0.999223
11899,0.011631
6218,0.998875
8618,0.959515
7335,0.009791
3040,0.017264
5915,0.998605
801,0.039694
4432,0.999123
8270,0.011495
1997,0.999406
1230,0.009541
5716,0.014226
7209,0.999400
1172,0.999439
2108,0.054302
11353,0.013731
6759,0.999403
113,0.999362
11555,0.999278
1807,0.998501
12107,0.999072
3849,0.999248
326,0.997475
9215,0.010303
1955,0.861977
1489,0.020962
1853,0.999388
8186,0.018929
7502,0.999468
8040,0.010863
1623,0.009835
6056,0.010799
5206,0.010009
5189,0.999434
7255,0.999226
8718,0.010646
5673,0.028324
10673,0.999317
11339,0.981323
421,0.999463
231,0.999374
225,0.999021
12259,0.998742
8168,0.877768
5692,0.999304
5000,0.999338
2683,0.998723
12127,0.012791
8207,0.999340
2507,0.999413
9217,0.999393
6068,0.011054
8208,0.999016
6622,0.999400
2714,0.998954
4936,0.013468
6119,0.010298
5557,0.032959
6439,0.999315
4063,0.998600
9599,0.999194
12238,0.999188
2283,0.074746
11618,0.009569
7843,0.999066
9863,0.015102
3443,0.010658
1336,0.030592
2137,0.025462
1550,0.034773
3860,0.979467
10172,0.999325
10061,0.011359
10047,0.999422
5647,0.017951
6084,0.999434
11369,0.010200
5464,0.999423
8563,0.014720
9223,0.009832
9475,0.010879
7712,0.018180
8457,0.999462
7529,0.999131
5852,0.999462
10790,0.981955
10707,0.999473
7725,0.998656
1947,0.999354
4009,0.998255
12235,0.998612
4168,0.013327
9114,0.012551
1751,0.999129
6842,0.998610
9958,0.011830
770,0.998578
2995,0.012611
3786,0.014426
3770,0.995424
3128,0.999435
815,0.999132
8195,0.127495
12497,0.017393
11396,0.010146
8617,0.008945
12020,0.103464
4226,0.010953
5999,0.999065
2449,0.010881
2181,0.994393
11817,0.012171
4590,0.999318
9925,0.998397
12266,0.984502
4819,0.010833
10252,0.019692
1012,0.999114
2597,0.010579
12010,0.998145
8395,0.999089
7530,0.998945
11702,0.009912
5051,0.038583
5016,0.999222
7218,0.999243
9076,0.999080
6857,0.998233
10066,0.012541
3136,0.999428
6951,0.011661
7272,0.129735
7289,0.046532
9021,0.999328
6975,0.010395
4036,0.999199
9273,0.999338
10132,0.013494
2344,0.011574
1538,0.999037
4279,0.009176
3057,0.999318
5901,0.999089
11949,0.052499
9865,0.014660
10609,0.998236
11959,0.039191
8709,0.031373
8118,0.999299
9004,0.999382
1568,0.998885
4076,0.013357
5394,0.999423
5,0.012783
6447,0.999441
12480,0.009480
3424,0.998928
6736,0.011716
11729,0.999441
6343,0.149418
6995,0.017303
390,0.049160
4955,0.999355
4149,0.011383
7089,0.010142
8598,0.010114
11754,0.012943
10648,0.999278
530,0.009774
6615,0.997712
21,0.999276
4895,0.998324
10580,0.995710
3578,0.011107
5494,0.992658
8555,0.023047
8421,0.016248
9434,0.011604
10483,0.011293
11413,0.009588
3814,0.998871
10269,0.999352
241,0.997908
6476,0.999165
4077,0.999197
1950,0.999334
2439,0.011497
6489,0.670143
6945,0.058650
5270,0.009574
10094,0.999356
5161,0.010059
800,0.999044
12043,0.033418
412,0.999303
11398,0.999347
3399,0.998981
7144,0.999457
5654,0.026683
6879,0.996129
9298,0.999257
6521,0.011305
1971,0.010013
6210,0.021235
9271,0.021710
8011,0.999434
1651,0.010024
10076,0.021751
6285,0.998077
10388,0.009659
2918,0.025789
1914,0.999248
319,0.999356
5357,0.996852
8804,0.999357
4848,0.014196
3624,0.011032
2309,0.195279
9024,0.010767
7352,0.998535
11879,0.999426
11209,0.020312
3748,0.010935
2610,0.008835
2960,0.987858
1405,0.998234
2377,0.009596
5747,0.999077
3581,0.140084
6899,0.999451
1043,0.009998
8864,0.999252
5537,0.009577
10423,0.009847
6295,0.999310
7351,0.011970
3793,0.996687
9973,0.999114
8913,0.999267
5736,0.012495
6679,0.999464
9339,0.017847
10318,0.029824
11142,0.017329
2724,0.999113
4690,0.009642
902,0.988593
7085,0.987224
3651,0.992780
726,0.009545
246,0.049938
34,0.016535
1580,0.999194
8190,0.997922
4886,0.009452
148,0.140326
6932,0.998601
4345,0.010496
8971,0.998457
411,0.999429
10581,0.998449
1381,0.999405
11720,0.998112
2677,0.984508
274,0.011562
474,0.999068
1218,0.010285
12395,0.014779
6077,0.090698
2773,0.015453
699,0.009005
9406,0.019187
12424,0.016517
9696,0.998787
9966,0.009507
6263,0.009744
6264,0.999412
7333,0.015457
4512,0.999304
8545,0.999417
4003,0.010767
1702,0.999192
4780,0.999382
4320,0.026198
3061,0.999041
7692,0.035235
11490,0.981033
760,0.999137
2965,0.009899
5463,0.999457
6379,0.999410
3195,0.998999
9689,0.016365
3167,0.009940
8105,0.033467
5821,0.999391
8836,0.009928
6327,0.999242
10865,0.010308
12209,0.009845
11495,0.011962
11613,0.998851
8349,0.017223
9008,0.009876
5855,0.044142
6149,0.011041
5944,0.999461
4376,0.010000
10372,0.999326
2890,0.097651
6366,0.995681
5904,0.999293
11548,0.998937
11888,0.009476
10753,0.992427
7865,0.010466
3001,0.999452
5035,0.999470
11480,0.014534
6778,0.019221
2899,0.999202
11631,0.016266
4255,0.999428
9083,0.995640
6912,0.999353
4316,0.999163
8698,0.009829
11568,0.140505
5002,0.010919
7770,0.524050
1278,0.017982
5726,0.009716
9264,0.187902
6970,0.010246
7776,0.998333
11042,0.012757
11259,0.009902
9203,0.012424
7050,0.024316
6630,0.995116
4332,0.010739
6849,0.998895
4659,0.017740
8442,0.998698
8809,0.999426
5880,0.999440
4132,0.999223
8155,0.999456
5372,0.009045
5540,0.016451
1006,0.999476
11446,0.009731
7090,0.284936
10248,0.050884
7906,0.999193
11392,0.011145
12362,0.999335
10533,0.014164
1335,0.012710
10666,0.999392
4791,0.998766
4877,0.009487
11610,0.034010
12438,0.999373
23,0.999452
4676,0.999417
3285,0.011091
11684,0.111089
3146,0.009407
3669,0.999037
5820,0.999187
4700,0.999468
2705,0.012089
10069,0.012059
9103,0.010312
12468,0.016909
7150,0.015108
853,0.998981
3615,0.996306
7887,0.999368
6173,0.998752
893,0.999413
10175,0.027167
4881,0.013152
6155,0.999026
10703,0.993047
6906,0.999379
118,0.999312
177,0.999089
10699,0.999145
5687,0.010529
2765,0.014913
8834,0.050860
4554,0.999413
3535,0.999362
2113,0.009285
8396,0.999425
2742,0.011828
7227,0.009340
7966,0.994162
11320,0.999016
10279,0.999423
2463,0.015020
5182,0.011099
1464,0.015458
7102,0.999257
3519,0.998774
10084,0.999424
3377,0.011406
3910,0.996776
663,0.011413
5854,0.967821
5960,0.009473
10042,0.997905
6177,0.999444
6636,0.999349
6435,0.999369
2584,0.012081
8456,0.015277
11180,0.999328
1170,0.999059
2218,0.083442
2551,0.011566
7499,0.999260
9327,0.028015
5669,0.641760
9997,0.999241
5438,0.999465
5506,0.067111
475,0.999419
486,0.999447
5757,0.023752
3811,0.999165
4277,0.014487
6078,0.999414
9233,0.999426
2097,0.794766
2416,0.999401
5142,0.016523
3158,0.009870
9411,0.012514
6092,0.027692
900,0.999396
9265,0.012801
1033,0.998150
7377,0.010666
10368,0.999267
1865,0.999429
2510,0.998328
9887,0.999465
2649,0.081886
12396,0.026062
89,0.011335
531,0.998424
10779,0.029539
4773,0.999469
6069,0.999336
6982,0.998741
2098,0.995549
11165,0.998917
8909,0.009251
8461,0.999334
10635,0.020599
4990,0.015337
9974,0.010794
2034,0.011192
3373,0.984391
9304,0.999363
6231,0.999343
3041,0.999251
11748,0.009267
8757,0.009460
1477,0.999322
4762,0.103578
327,0.997211
10350,0.999210
6107,0.999448
3573,0.021593
7141,0.999441
11231,0.997672
1114,0.999245
4816,0.999429
7158,0.988184
2216,0.998455
11492,0.009603
10921,0.959677
8895,0.010739
7548,0.999462
8033,0.999414
5458,0.999399
11445,0.999337
10706,0.999426
9650,0.012275
8983,0.999339
4921,0.038367
6484,0.015785
7386,0.012299
3317,0.999407
3930,0.014978
9933,0.999466
9504,0.999037
9214,0.998682
6027,0.998935
8102,0.999410
8043,0.999413
3221,0.028700
10230,0.904981
8094,0.010787
826,0.999308
4054,0.999410
11089,0.999326
2947,0.009865
1946,0.009841
2843,0.999400
9462,0.013552
660,0.011228
6201,0.999139
12454,0.041155
8869,0.999348
6353,0.012573
3498,0.029523
10278,0.179708
9529,0.021269
627,0.009778
1564,0.999336
647,0.009518
10573,0.009976
10851,0.999376
7329,0.010792
723,0.999447
2452,0.999046
7187,0.010046
2184,0.998073
11403,0.018310
11016,0.999007
11444,0.010956
20,0.025898
4377,0.026985
9607,0.999420
8482,0.602642
10044,0.010108
1488,0.009968
12406,0.013330
3145,0.999146
6186,0.997580
12065,0.009383
9953,0.012343
6740,0.223462
1181,0.291281
6833,0.499188
11066,0.999346
6986,0.999391
3689,0.043965
5587,0.999362
3951,0.009462
565,0.999368
1079,0.978325
11599,0.033372
2540,0.012855
12125,0.023609
1827,0.010052
769,0.998968
8989,0.010215
10758,0.999252
1676,0.999326
8179,0.011278
8957,0.009883
9150,0.009226
11691,0.026231
6225,0.998947
11244,0.999134
10562,0.999410
12025,0.010064
9270,0.998185
981,0.999482
401,0.999470
2015,0.998783
1007,0.999461
11617,0.999419
5982,0.010809
1526,0.999383
7035,0.999026
6380,0.018648
7375,0.999456
4995,0.009372
6866,0.999454
10610,0.999113
4519,0.012263
1165,0.962843
9968,0.999019
5216,0.976863
1283,0.999360
9403,0.010278
4954,0.999453
4534,0.011986
753,0.017855
435,0.999478
2734,0.009737
12291,0.999343
10021,0.012923
6785,0.010152
3784,0.999468
12152,0.009225
8729,0.999224
5110,0.009918
7240,0.015247
4603,0.999146
1891,0.999439
2149,0.009282
10767,0.999277
9266,0.999347
10231,0.999178
10551,0.999191
3201,0.962297
4535,0.999379
4734,0.999130
10314,0.012089
4089,0.999220
1779,0.013758
9996,0.999374
839,0.998334
11903,0.017541
6648,0.999053
4162,0.009847
11865,0.012128
509,0.999449
12263,0.999365
7914,0.996790
2304,0.999430
9898,0.010570
4974,0.999242
33,0.999370
10093,0.953286
6787,0.924076
11510,0.999209
12361,0.999403
786,0.999427
11550,0.999376
3256,0.088030
11149,0.999463
1056,0.998914
585,0.998819
3618,0.011079
8844,0.013809
10241,0.999407
5584,0.999357
1491,0.009912
7513,0.011035
999,0.026954
6768,0.009456
9009,0.999401
12448,0.999172
6674,0.999462
2102,0.997409
7690,0.009825
11121,0.279521
10189,0.999368
9491,0.010234
5516,0.989725
7733,0.078448
3360,0.060429
777,0.999452
5291,0.998862
4024,0.999437
11255,0.998792
1578,0.010091
7234,0.924260
3565,0.011084
8335,0.999260
9921,0.999456
9894,0.011708
3465,0.010530
4066,0.810197
1757,0.352827
9191,0.999446
3207,0.017326
11658,0.048229
10777,0.999366
8348,0.142568
7034,0.998235
6629,0.998170
3852,0.144339
4774,0.997776
9717,0.010004
8892,0.999368
5793,0.010322
9969,0.999329
7920,0.999379
6854,0.987033
10528,0.009778
534,0.993723
10966,0.955777
933,0.011882
12075,0.999435
4668,0.999416
3947,0.998944
3857,0.010396
6663,0.999463
3625,0.995812
11731,0.999423
5045,0.999423
640,0.015770
8728,0.998989
10754,0.009715
9037,0.081725
973,0.042600
4805,0.999387
4224,0.999035
11735,0.997180
6692,0.011567
294,0.023595
2939,0.999449
2374,0.999243
4366,0.020976
6300,0.009800
11852,0.999282
6990,0.009843
11952,0.999135
4985,0.999378
7245,0.996916
10922,0.010055
797,0.996938
10349,0.998458
11851,0.301080
11968,0.011051
12236,0.012578
8225,0.010080
11085,0.997505
11898,0.011953
4788,0.999415
9387,0.032146
7314,0.999056
11296,0.998952
4220,0.030367
3800,0.986824
4444,0.011027
9611,0.024696
9032,0.009383
2888,0.192320
6891,0.014713
4298,0.037689
877,0.010068
8385,0.983618
1231,0.388385
268,0.009983
7191,0.009923
4693,0.999431
1746,0.999101
704,0.018639
6725,0.999464
10975,0.009878
12488,0.992847
7543,0.999387
10390,0.999380
10165,0.999333
3160,0.999389
6695,0.031474
11934,0.999048
6064,0.999262
10657,0.015115
8849,0.011532
6592,0.999475
11349,0.998823
3379,0.011456
5389,0.018465
2356,0.166587
5740,0.999384
9630,0.999370
381,0.999413
7751,0.998471
11430,0.996657
2889,0.999383
3127,0.012159
1813,0.999412
10244,0.999475
3489,0.010488
1701,0.999346
4485,0.009276
12207,0.998519
9792,0.011138
12430,0.999337
6336,0.009887
10804,0.999163
3935,0.010530
2983,0.010160
3563,0.999428
824,0.009295
3210,0.947460
2126,0.999325
3121,0.011408
8725,0.998960
10016,0.050526
1574,0.999372
4733,0.999334
12156,0.998939
11337,0.996843
5655,0.999375
12040,0.998860
6164,0.029139
1005,0.010094
6766,0.999435
11463,0.013116
3862,0.998813
3157,0.999463
8390,0.994099
11257,0.011014
1023,0.014606
606,0.062114
4628,0.999394
4299,0.999325
2693,0.024084
814,0.998950
9961,0.011166
10985,0.999418
5454,0.999363
11077,0.009442
1013,0.010379
2972,0.997979
10686,0.009728
702,0.091579
11206,0.016286
6566,0.998072
11846,0.998879
11265,0.999003
959,0.010302
5279,0.999373
2386,0.999223
3734,0.998796
7088,0.999155
626,0.999310
5997,0.999127
116,0.009937
292,0.999155
8276,0.999365
10877,0.056735
4606,0.999359
4445,0.010129
1679,0.011539
254,0.043797
9903,0.999272
3938,0.389179
8819,0.999317
4234,0.988878
2261,0.998000
7959,0.991200
8309,0.998372
8535,0.037652
7060,0.009936
4408,0.999304
10565,0.999343
11136,0.012967
9218,0.999285
8447,0.226518
7876,0.013473
9722,0.010555
5976,0.719350
1927,0.009695
1262,0.011684
2402,0.998524
8028,0.999421
5452,0.010075
10932,0.999407
2685,0.045638
3649,0.009012
526,0.010026
8517,0.014911
6881,0.010360
2930,0.011437
1422,0.012353
11648,0.999444
6761,0.999409
8091,0.999425
6886,0.999471
8246,0.999382
9771,0.995879
6240,0.034463
12331,0.013098
8662,0.009685
141,0.009423
11282,0.999326
8814,0.011949
9752,0.014432
8920,0.999017
2351,0.999317
1977,0.999317
2547,0.991948
3295,0.029751
5205,0.009650
3101,0.999441
5175,0.998176
7460,0.010751
8503,0.999437
7295,0.155084
10304,0.999434
1680,0.016747
7664,0.998720
10205,0.015704
7488,0.010361
10978,0.015239
9258,0.999103
4351,0.996550
3595,0.999359
1124,0.015832
10087,0.999350
5033,0.999374
6169,0.996390
165,0.014739
1314,0.998882
7167,0.014522
193,0.012009
4069,0.998993
11098,0.015823
10473,0.999392
8994,0.012591
5527,0.999047
1918,0.010105
2732,0.999436
5256,0.999402
8180,0.999139
9809,0.999146
3607,0.008863
10443,0.999179
266,0.010604
1882,0.998942
8881,0.999417
9827,0.052706
2738,0.999225
5717,0.995122
3235,0.999308
9129,0.999195
8796,0.999471
9657,0.999401
5097,0.009895
6804,0.999213
10950,0.010290
2501,0.014505
909,0.028511
1842,0.999252
11039,0.010104
4511,0.999265
5184,0.061854
4021,0.999369
9313,0.052125
8239,0.021758
11755,0.011281
3406,0.059229
10449,0.999459
1495,0.994142
5036,0.998569
7327,0.999398
6782,0.011488
2774,0.999069
11787,0.997880
10760,0.020928
6048,0.023059
2640,0.010183
657,0.999269
10297,0.999427
9757,0.012353
5122,0.011372
4037,0.010446
1025,0.009689
9555,0.010613
2147,0.013004
8244,0.010328
487,0.013791
11895,0.997553
12168,0.168497
9814,0.111124
1931,0.483588
5817,0.011335
11102,0.020818
10889,0.254434
9340,0.010622
5989,0.999422
6212,0.011650
5811,0.011875
289,0.999272
338,0.013126
5408,0.008954
10330,0.010097
7173,0.008907
2906,0.010132
10741,0.627723
12203,0.025567
7013,0.999417
7737,0.999217
3683,0.010003
8577,0.010815
3773,0.157875
6690,0.017362
8289,0.009760
3971,0.013562
3523,0.999474
5633,0.997788
5379,0.010147
8606,0.019630
7885,0.999428
7686,0.010551
7259,0.999444
4501,0.999015
11426,0.999298
1157,0.999354
1349,0.207359
11181,0.996862
1253,0.996729
3267,0.844207
10512,0.620856
5639,0.659837
10694,0.010094
10764,0.009611
11724,0.015103
1561,0.019727
9180,0.011047
4236,0.011715
8548,0.998823
11998,0.999467
7161,0.999278
1441,0.009585
8381,0.009268
10057,0.010997
5439,0.944923
6281,0.998841
469,0.997139
6116,0.999228
7948,0.013266
8799,0.999039
11540,0.019164
1353,0.999396
10748,0.009850
11764,0.998717
3540,0.009990
10585,0.015759
5611,0.012525
2331,0.008430
9240,0.010429
7668,0.999165
6658,0.013695
7766,0.998150
9244,0.999474
4766,0.052320
8212,0.999421
4952,0.999437
12097,0.009835
4889,0.998315
7246,0.998538
8236,0.023842
50,0.010719
2791,0.999393
8993,0.983656
9104,0.777603
757,0.999298
12193,0.014905
11799,0.998869
1020,0.010207
2397,0.016908
2941,0.012651
7243,0.009136
2521,0.998591
3845,0.084512
6558,0.009047
6944,0.999202
6953,0.999330
11890,0.009984
3976,0.010139
1227,0.999366
11414,0.563554
6772,0.999373
11429,0.999440
3804,0.012598
6060,0.011380
2414,0.009212
8610,0.999424
5638,0.013324
7650,0.677847
10538,0.014588
9359,0.009314
6998,0.009465
11,0.011505
5522,0.999196
969,0.999250
3642,0.999045
4040,0.999333
2572,0.087630
2728,0.011036
3952,0.998374
9594,0.998083
8921,0.049475
7889,0.010157
3668,0.015024
10492,0.999332
3176,0.999474
3586,0.013009
7324,0.010732
10418,0.010150
11990,0.999441
2592,0.011677
2924,0.994121
9778,0.999459
10818,0.019658
7661,0.010071
6019,0.999382
3681,0.064544
572,0.203652
1942,0.010054
9420,0.998758
12174,0.999412
12385,0.999400
10649,0.013769
11889,0.011078
10882,0.014670
4900,0.010294
4572,0.010281
9511,0.010470
9566,0.999269
8253,0.021494
8408,0.113789
8409,0.012281
8389,0.999395
2444,0.999404
9551,0.999070
6671,0.999406
1049,0.010533
2077,0.997322
2637,0.013009
5545,0.010289
1156,0.009675
10211,0.010883
3159,0.996261
6689,0.009644
2803,0.014560
12363,0.011340
7570,0.954818
5835,0.009901
6810,0.121901
4356,0.097642
2263,0.999101
6468,0.998530
5742,0.999035
4724,0.995066
986,0.009890
4180,0.999457
6347,0.956974
830,0.012443
666,0.010222
9322,0.997849
4607,0.011081
6148,0.999306
3228,0.023181
1660,0.321836
11371,0.999441
5832,0.009597
7008,0.999465
1130,0.996668
4876,0.433147
2358,0.999469
3281,0.017832
10125,0.191783
4660,0.013555
11867,0.999230
10412,0.032381
10909,0.999457
350,0.999353
7358,0.999462
980,0.999416
2311,0.999146
6788,0.010349
7250,0.010249
1664,0.025047
11012,0.999220
12072,0.012206
9186,0.009538
766,0.999155
984,0.999377
5242,0.999347
11230,0.999245
12351,0.034092
9393,0.999364
3999,0.999369
10929,0.996337
6143,0.008993
6665,0.999362
10968,0.999415
4605,0.200494
2070,0.998007
9043,0.010008
11327,0.996443
123,0.019008
1085,0.253282
9003,0.998684
5574,0.999092
4026,0.999158
12486,0.999427
9668,0.962002
6003,0.035753
5549,0.035059
8612,0.998922
10766,0.999414
607,0.998136
2667,0.010472
6984,0.999428
8761,0.923954
6686,0.012764
10464,0.999474
2343,0.013132
7736,0.999318
2686,0.012770
8108,0.999452
11289,0.009442
2349,0.009687
135,0.011547
9454,0.077838
3585,0.999353
8947,0.999118
1793,0.042990
406,0.999151
12151,0.011020
482,0.999400
6207,0.997744
3311,0.033674
11297,0.999399
3932,0.016851
4865,0.999462
3905,0.999430
4111,0.010479
4953,0.999410
458,0.022411
10886,0.010330
2575,0.996497
5075,0.013328
9023,0.999468
1236,0.998829
7348,0.999417
3481,0.995613
8166,0.999017
11131,0.009594
12485,0.012369
12298,0.998800
1790,0.984750
9424,0.998904
1610,0.999459
3325,0.998381
2545,0.012895
5569,0.349309
3936,0.009325
10013,0.018225
2569,0.999078
12231,0.123455
5836,0.998822
857,0.999402
11114,0.999340
6656,0.010229
8129,0.017934
8429,0.038417
7274,0.922196
8242,0.999001
11686,0.966561
8543,0.999075
5585,0.998368
3725,0.009060
8496,0.815764
8394,0.999461
5017,0.999207
2145,0.998721
5749,0.886507
3865,0.013691
11005,0.999447
11587,0.009490
4082,0.998194
1529,0.999443
10381,0.014365
12421,0.971220
11020,0.999457
4153,0.011714
1939,0.999351
2593,0.329943
4655,0.009798
7587,0.952595
4685,0.999169
5055,0.011200
738,0.999454
6546,0.999409
6158,0.013395
5487,0.999417
10409,0.996562
2931,0.998922
10168,0.997797
10489,0.010236
10025,0.989848
1968,0.999456
10664,0.010261
568,0.999423
107,0.012451
3402,0.011016
4392,0.010846
9799,0.998939
5461,0.011705
605,0.010266
6942,0.009756
4998,0.999272
8237,0.091623
4756,0.999111
2049,0.009979
4662,0.009650
9047,0.018477
7825,0.009902
1306,0.999342
3584,0.010607
6817,0.039238
8487,0.009755
4615,0.999164
9470,0.998920
7201,0.009894
2987,0.010879
8356,0.009468
9206,0.998997
8780,0.013595
7886,0.022444
8106,0.048998
1862,0.009923
3142,0.197683
9208,0.022578
6513,0.009582
3493,0.010099
6065,0.998111
4020,0.020968
3059,0.999336
12116,0.010073
10543,0.020162
1039,0.010094
8951,0.010824
3810,0.999427
10100,0.999323
6594,0.019250
6727,0.010349
7919,0.014767
2392,0.019401
5566,0.009305
2993,0.146303
1628,0.993514
8842,0.999293
1930,0.999344
9160,0.009325
11695,0.009441
4159,0.010187
2948,0.998932
1765,0.011800
8509,0.980158
2844,0.998822
2629,0.999362
9001,0.998686
7805,0.011445
407,0.042908
9545,0.011418
4712,0.009988
376,0.013107
3270,0.026563
8376,0.009862
6253,0.999439
6977,0.184903
8811,0.999444
9820,0.010214
2577,0.999379
11359,0.012049
3726,0.010425
8147,0.999071
7073,0.962233
7892,0.999428
3009,0.999457
3161,0.010852
3684,0.748265
8150,0.010738
2388,0.956537
1463,0.009775
4389,0.012552
7267,0.999360
2219,0.016070
4157,0.019461
3313,0.011255
7971,0.012547
925,0.009327
2913,0.997576
5988,0.999281
11544,0.010130
12026,0.996351
6621,0.999298
4467,0.999462
3941,0.996675
524,0.064151
10594,0.999458
9188,0.999362
7232,0.478295
8664,0.014869
556,0.009416
2704,0.999435
11572,0.010213
5539,0.999173
7439,0.999404
5155,0.999432
7546,0.999355
11958,0.996591
2898,0.713305
2834,0.999381
10896,0.999313
9317,0.009276
11838,0.999130
10831,0.998273
10345,0.999268
10621,0.010381
8831,0.999171
4231,0.999456
5380,0.999465
12472,0.998777
10722,0.010780
269,0.998445
11615,0.012644
10697,0.999468
6756,0.025450
996,0.013420
3890,0.011214
2188,0.010000
9148,0.999360
8591,0.016052
9988,0.999404
2412,0.999223
8264,0.997750
7696,0.999448
8337,0.999225
3953,0.019289
12215,0.011740
2241,0.999328
722,0.010039
9671,0.999450
10555,0.010345
2766,0.999417
10915,0.009631
1413,0.998616
3035,0.009153
4333,0.999386
6914,0.999324
9547,0.999147
9123,0.013679
9388,0.999427
6026,0.999399
8370,0.924634
10499,0.999465
7262,0.013067
297,0.999413
10353,0.011756
3279,0.999362
2678,0.999022
3242,0.010002
2285,0.999410
9346,0.998609
1305,0.999376
8712,0.999412
3090,0.010914
868,0.042957
4817,0.019928
4966,0.999199
10864,0.848302
1406,0.009905
9256,0.009872
7769,0.999461
181,0.999469
10607,0.010369
8568,0.092431
11634,0.011189
12081,0.013724
8399,0.999389
3300,0.010438
9479,0.999387
926,0.010575
4309,0.999446
11855,0.999323
11274,0.999403
4288,0.010166
10065,0.066817
8301,0.999463
10133,0.029927
2859,0.011607
4064,0.020924
6738,0.999355
1315,0.999237
8493,0.010978
7541,0.999080
7765,0.998964
11871,0.998857
8372,0.024143
6637,0.999470
10725,0.998536
8067,0.999410
8133,0.999250
7902,0.999461
9442,0.119736
2360,0.009560
9068,0.211364
1541,0.999123
5258,0.999089
3413,0.998666
7910,0.011872
5099,0.010128
11911,0.011389
7066,0.999360
9707,0.999453
9849,0.999372
12304,0.999421
11725,0.999376
8619,0.010016
10317,0.999458
5274,0.999472
2706,0.372579
12420,0.010776
2156,0.018639
11629,0.994628
10891,0.041928
6469,0.999290
7640,0.010601
4114,0.009564
6743,0.009695
5488,0.999429
6909,0.707209
7785,0.999427
7365,0.998981
423,0.999470
11932,0.999429
3766,0.025985
2361,0.966921
8115,0.011031
8658,0.010165
2557,0.011712
6664,0.999461
1759,0.999474
12024,0.999463
6595,0.009617
7551,0.999459
7738,0.999147
10207,0.998849
7863,0.009206
12230,0.998844
3211,0.011531
6937,0.141795
9655,0.999421
3323,0.999344
4194,0.999366
11311,0.999017
10519,0.009699
11964,0.999243
3627,0.999278
8124,0.071820
4275,0.925403
102,0.998651
11927,0.999374
3475,0.010119
9267,0.012287
4425,0.016365
453,0.999274
10415,0.999257
1148,0.010248
10847,0.999357
9801,0.009382
6111,0.999329
9713,0.998668
7021,0.016932
317,0.999106
1904,0.999088
10033,0.025701
3246,0.012869
2780,0.010128
6949,0.999421
497,0.010375
10619,0.013829
693,0.997877
7899,0.022992
11622,0.009504
1648,0.015468
2428,0.998353
11473,0.998475
11364,0.013270
95,0.999411
796,0.148157
8692,0.012942
4910,0.016138
7068,0.999328
10692,0.999411
2753,0.043681
10379,0.999339
5649,0.999470
4286,0.009650
8837,0.998851
506,0.010751
375,0.999426
2566,0.999429
1312,0.998980
3408,0.998768
8607,0.996898
9644,0.010300
5054,0.009761
3690,0.997898
1345,0.009894
6806,0.999379
11778,0.998792
7276,0.781576
1286,0.999378
4113,0.999300
8249,0.999304
11047,0.999293
3929,0.999414
9053,0.011382
12301,0.009836
11677,0.998679
6022,0.998815
4598,0.999405
11973,0.026086
10459,0.012493
9523,0.009462
12009,0.999148
6651,0.999404
8431,0.009575
2419,0.009519
4264,0.999205
8827,0.999363
10872,0.999420
7113,0.009656
9192,0.013937
10791,0.011569
4260,0.999481
10855,0.999075
3133,0.998877
2069,0.999415
1983,0.999415
4538,0.015018
10062,0.010885
5507,0.999442
10089,0.012728
10425,0.999200
2167,0.010373
9591,0.017785
5651,0.998994
7490,0.999466
7224,0.031156
4355,0.012822
5430,0.038082
3956,0.999397
5386,0.009720
64,0.060814
1932,0.998162
10800,0.953031
2490,0.998668
1186,0.999130
9098,0.012012
2494,0.999319
11417,0.192469
1407,0.012746
11941,0.999369
2046,0.999206
1194,0.017033
8783,0.013916
2058,0.025040
7146,0.025581
4584,0.012152
5232,0.999213
8683,0.997220
8499,0.036060
10626,0.013770
5338,0.010539
11059,0.011164
4586,0.999146
3062,0.999409
10840,0.019072
353,0.999268
9569,0.555225
3262,0.998986
5572,0.999432
1969,0.040168
6258,0.010641
2060,0.999163
3532,0.999168
5699,0.011929
5428,0.999441
1037,0.998472
10163,0.999439
8961,0.999463
10501,0.999385
7481,0.011684
613,0.080555
2710,0.999011
4749,0.026753
6115,0.029152
467,0.999363
6079,0.999454
4635,0.999308
1630,0.999279
3824,0.705113
4471,0.996988
8626,0.858745
1213,0.010140
12285,0.010274
9127,0.059302
9477,0.993066
5712,0.134240
4893,0.031649
1590,0.999380
2634,0.999463
9564,0.032006
1190,0.089831
9397,0.999326
10448,0.999437
5115,0.023034
2752,0.993261
10369,0.053198
3302,0.999447
189,0.017607
9219,0.009643
11307,0.989491
11436,0.977028
11443,0.998670
9734,0.013199
7594,0.998949
4543,0.998962
6329,0.014355
5040,0.999411
9435,0.999306
5010,0.011510
223,0.999117
12261,0.009378
4434,0.999177
2716,0.998964
